route_id,plane_iata_code
1886,AT7
1887,AT7
1887,319
1888,319
1888,AT7
1889,AT7
1890,319
1891,AT7
1892,AT7
1893,319
1894,ATR
1895,ATR
1901,AT4
1902,ATR
1902,AT4
1905,733
1906,ATR
1906,AT4
1907,ATR
1907,AT4
1908,733
1924,AT4
1925,ATR
1925,AT4
1926,ATR
1928,AT4
1929,ATR
1929,FRJ
1929,AT4
1931,ATR
1931,AT4
1933,ATR
1937,733
1938,733
1939,FRJ
1939,ATR
1940,FRJ
1941,ATR
1941,AT4
1946,ATR
1947,ATR
1947,AT4
1947,FRJ
1948,AT4
1949,ATR
1949,FRJ
1949,AT4
1952,733
1955,733
1957,ATR
1958,AT4
1959,BEH
1960,BEH
1961,320
1962,320
1963,320
1964,320
1965,320
1966,320
1967,320
1968,320
1969,320
1970,320
1971,320
1972,320
1973,320
1974,320
1975,320
1976,320
1977,320
1978,320
1979,320
1980,320
1981,320
1982,320
1983,320
1984,320
1985,320
1986,320
1987,320
1988,320
1989,320
1990,320
1991,320
1992,320
1993,320
1994,320
1995,320
1996,320
1997,320
1998,320
1999,320
2000,320
2001,320
2002,320
2003,320
2004,320
2005,320
2006,320
2007,320
2008,320
2009,320
2010,320
2011,320
2012,320
2013,320
2014,320
2015,320
2016,320
2017,320
2018,320
2019,320
2020,320
2021,320
2022,320
2023,320
2024,320
2025,320
2026,320
2027,320
2028,320
2029,320
2030,320
2031,320
2032,320
2033,320
2034,320
2035,320
2036,320
2037,320
2038,320
2039,320
2040,320
2041,320
2042,320
2043,320
2044,320
2045,320
2046,320
2047,320
2048,320
2049,320
2050,320
2051,320
2052,320
2053,320
