route_id,airline_id,source_airport_id,destination_airport_id,codeshare,stops
31068,5039,580,1606,,0
31069,5039,580,1561,,0
31070,5039,580,1354,,0
31071,5039,580,1636,,0
31072,5039,580,1198,,0
31073,5039,580,3998,,0
31074,5039,580,1512,,0
31075,5039,580,1562,,0
31076,5039,580,1470,,0
31077,5039,580,1075,,0
31078,5039,580,1472,,0
31079,5039,580,4317,,0
31080,5039,580,1486,,0
31081,5039,580,1476,,0
31082,5039,580,1053,,0
31083,5039,580,1508,,0
31084,5039,580,1253,,0
31085,5039,580,1056,,0
31086,5039,580,1590,,0
31087,5039,580,1526,,0
31088,5039,580,1551,,0
31089,5039,580,1246,,0
31090,5039,580,1550,,0
31091,5039,580,1488,,0
31092,5039,3941,580,,0
31093,5039,3941,585,,0
31094,5039,1688,580,,0
31095,5039,1688,585,,0
31096,5039,1688,586,,0
31097,5039,1688,591,,0
31098,5039,1218,580,,0
31099,5039,1218,585,,0
31100,5039,1218,591,,0
31101,5039,4315,1706,,0
31102,5039,4315,580,,0
31103,5039,4315,585,,0
31104,5039,4315,591,,0
31105,5039,1538,585,,0
31106,5039,1501,580,,0
31107,5039,1489,591,,0
31108,5039,1460,580,,0
31109,5039,1460,1455,,0
31110,5039,1474,580,,0
31111,5039,1474,1488,,0
31112,5039,1074,580,,0
31113,5039,609,585,,0
31114,5039,1509,580,,0
31115,5039,1715,580,,0
31116,5039,1715,591,,0
31117,5039,3989,580,,0
31118,5039,1455,580,,0
31119,5039,1265,591,,0
31120,5039,585,1230,,0
31121,5039,585,1212,,0
31122,5039,585,3941,,0
31123,5039,585,1688,,0
31124,5039,585,1218,,0
31125,5039,585,4315,,0
31126,5039,585,1538,,0
31127,5039,585,609,,0
31128,5039,585,1715,,0
31129,5039,585,1626,,0
31130,5039,585,586,,0
31131,5039,585,1225,,0
31132,5039,585,1610,,0
31133,5039,585,1638,,0
31134,5039,585,1054,,0
31135,5039,585,1229,,0
31136,5039,585,1561,,0
31137,5039,585,1354,,0
31138,5039,585,3998,,0
31139,5039,585,591,,0
31140,5039,585,4317,,0
31141,5039,585,351,,0
31142,5039,585,1551,,0
31143,5039,585,1246,,0
31144,5039,1626,580,,0
31145,5039,1626,585,,0
31146,5039,1626,586,,0
31147,5039,1626,591,,0
31148,5039,1626,1102,,0
31149,5039,1555,591,,0
31150,5039,4091,580,,0
31151,5039,1051,1055,,0
31152,5039,1051,580,,0
31153,5039,1222,580,,0
31154,5039,1222,591,,0
31155,5039,586,1626,,0
31156,5039,586,1054,,0
31157,5039,586,582,,0
31158,5039,586,3998,,0
31159,5039,1452,580,,0
31160,5039,1452,586,,0
31161,5039,1452,591,,0
31162,5039,1225,580,,0
31163,5039,1225,585,,0
31164,5039,1225,591,,0
31165,5039,1610,580,,0
31166,5039,1610,585,,0
31167,5039,1450,1469,,0
31168,5039,1468,1479,,0
31169,5039,1479,580,,0
31170,5039,1479,1448,,0
31171,5039,1458,580,,0
31172,5039,1454,1456,,0
31173,5039,1456,580,,0
31174,5039,1213,580,,0
31175,5039,1638,580,,0
31176,5039,1638,585,,0
31177,5039,1054,1055,,0
31178,5039,1054,580,,0
31179,5039,1054,585,,0
31180,5039,1229,585,,0
31181,5039,1229,591,,0
31182,5039,1469,580,,0
31183,5039,1606,580,,0
31184,5039,1606,7447,,0
31185,5039,1359,591,,0
31186,5039,582,1688,,0
31187,5039,582,1452,,0
31188,5039,1561,580,,0
31189,5039,1561,585,,0
31190,5039,7447,580,,0
31191,5039,1354,580,,0
31192,5039,1354,585,,0
31193,5039,1354,591,,0
31194,5039,1520,580,,0
31195,5039,1636,580,,0
31196,5039,1198,580,,0
31197,5039,3998,580,,0
31198,5039,3998,585,,0
31199,5039,3998,586,,0
31200,5039,3998,591,,0
31201,5039,1512,1509,,0
31202,5039,1587,591,,0
31203,5039,1562,580,,0
31204,5039,1470,580,,0
31205,5039,1075,1064,,0
31206,5039,1075,580,,0
31207,5039,1075,591,,0
31208,5039,1472,580,,0
31209,5039,1472,585,,0
31210,5039,591,1230,,0
31211,5039,591,1212,,0
31212,5039,591,1688,,0
31213,5039,591,1218,,0
31214,5039,591,4315,,0
31215,5039,591,1489,,0
31216,5039,591,1265,,0
31217,5039,591,585,,0
31218,5039,591,1626,,0
31219,5039,591,1555,,0
31220,5039,591,1222,,0
31221,5039,591,1452,,0
31222,5039,591,1225,,0
31223,5039,591,1229,,0
31224,5039,591,1359,,0
31225,5039,591,1354,,0
31226,5039,591,3998,,0
31227,5039,591,1587,,0
31228,5039,591,1075,,0
31229,5039,591,1472,,0
31230,5039,591,4317,,0
31231,5039,591,1206,,0
31232,5039,591,1438,,0
31233,5039,591,1613,,0
31234,5039,591,1246,,0
31235,5039,4317,580,,0
31236,5039,4317,585,,0
31237,5039,4317,591,,0
31238,5039,1102,580,,0
31239,5039,1486,580,,0
31240,5039,1476,1472,,0
31241,5039,1053,580,,0
31242,5039,1206,591,,0
31243,5039,1508,1509,,0
31244,5039,1253,580,,0
31245,5039,1253,1213,,0
31246,5039,1056,580,,0
31247,5039,1056,1054,,0
31248,5039,1438,591,,0
31249,5039,1590,580,,0
31250,5039,1526,580,,0
31251,5039,351,585,,0
31252,5039,1551,580,,0
31253,5039,1551,585,,0
31254,5039,1613,591,,0
31255,5039,1246,580,,0
31256,5039,1246,585,,0
31257,5039,1246,591,,0
31258,5039,1448,580,,0
31259,5039,1550,580,,0
31260,5039,1488,580,,0
31261,2748,54,4239,,0
31262,2748,4239,54,,0
31263,2748,4239,155,,0
31264,2748,155,4239,,0
31265,2748,155,4238,,0
31266,2748,4237,196,,0
31267,2748,4237,4238,,0
31268,2748,196,4237,,0
31269,2748,4238,155,,0
31270,2748,4238,4237,,0
31271,2773,3885,3077,,0
31272,2773,3393,3077,,0
31273,2773,3395,3077,,0
31274,2773,3940,3077,,0
31275,2773,3385,3077,,0
31276,2773,4120,3077,,0
31277,2773,3199,3077,,0
31278,2773,3386,3077,,0
31279,2773,3077,3885,,0
31280,2773,3077,3393,,0
31281,2773,3077,3395,,0
31282,2773,3077,3940,,0
31283,2773,3077,3385,,0
31284,2773,3077,4120,,0
31285,2773,3077,3199,,0
31286,2773,3077,3386,,0
31287,2773,3077,2307,,0
31288,2773,3077,3394,,0
31289,2773,3077,3372,,0
31290,2773,3077,3388,,0
31291,2773,3077,3373,,0
31292,2773,3077,2384,,0
31293,2773,3077,3364,,0
31294,2773,3077,3406,,0
31295,2773,3077,3205,,0
31296,2773,3077,3391,,0
31297,2773,3077,4030,,0
31298,2773,3077,2276,,0
31299,2773,3077,3368,,0
31300,2773,3077,3369,,0
31301,2773,3077,3383,,0
31302,2773,3077,4149,,0
31303,2773,3400,3077,,0
31304,2773,2307,3077,,0
31305,2773,3394,3077,,0
31306,2773,3372,3077,,0
31307,2773,3388,3077,,0
31308,2773,3373,3077,,0
31309,2773,2384,3077,,0
31310,2773,3364,3077,,0
31311,2773,3406,3077,,0
31312,2773,3205,3077,,0
31313,2773,3391,3077,,0
31314,2773,4030,3077,,0
31315,2773,2276,3077,,0
31316,2773,3368,3077,,0
31317,2773,3369,3077,,0
31318,2773,3383,3077,,0
31319,2773,4149,3077,,0
31320,5281,2965,2983,,0
31321,5281,2908,2983,,0
31322,5281,3081,2983,,0
31323,5281,6148,4029,,0
31324,5281,6148,2948,,0
31325,5281,6148,2983,,0
31326,5281,2980,4029,,0
31327,5281,2980,2948,,0
31328,5281,2980,2983,,0
31329,5281,3885,2983,,0
31330,5281,1382,2983,,0
31331,5281,1382,6152,,0
31332,5281,3093,2983,,0
31333,5281,4029,6148,,0
31334,5281,4029,2980,,0
31335,5281,4029,6149,,0
31336,5281,4029,6153,,0
31337,5281,4029,6151,,0
31338,5281,4029,6150,,0
31339,5281,4029,6485,,0
31340,5281,4029,2981,,0
31341,5281,4029,2983,,0
31342,5281,4029,6154,,0
31343,5281,4029,6152,,0
31344,5281,2188,2983,,0
31345,5281,1555,2983,,0
31346,5281,6149,4029,,0
31347,5281,6149,2990,,0
31348,5281,6149,2948,,0
31349,5281,6149,2983,,0
31350,5281,340,2983,,0
31351,5281,2912,2983,,0
31352,5281,2922,2983,,0
31353,5281,3930,2983,,0
31354,5281,1701,2983,,0
31355,5281,3797,3953,,0
31356,5281,2939,2983,,0
31357,5281,2952,2983,,0
31358,5281,4374,2983,,0
31359,5281,2960,2983,,0
31360,5281,6153,4029,,0
31361,5281,6153,2948,,0
31362,5281,6153,2983,,0
31363,5281,2993,2983,,0
31364,5281,3304,3316,,0
31365,5281,3304,2983,,0
31366,5281,2990,6149,,0
31367,5281,2990,2981,,0
31368,5281,2990,2983,,0
31369,5281,2948,6148,,0
31370,5281,2948,2980,,0
31371,5281,2948,6149,,0
31372,5281,2948,6153,,0
31373,5281,2948,6150,,0
31374,5281,2948,6485,,0
31375,5281,2948,2981,,0
31376,5281,2948,2983,,0
31377,5281,2948,6152,,0
31378,5281,507,2983,,0
31379,5281,2962,2983,,0
31380,5281,1524,6152,,0
31381,5281,6151,4029,,0
31382,5281,6151,2983,,0
31383,5281,6150,4029,,0
31384,5281,6150,2948,,0
31385,5281,6150,4078,,0
31386,5281,6150,2975,,0
31387,5281,6150,2983,,0
31388,5281,2279,2983,,0
31389,5281,6485,4029,,0
31390,5281,6485,2948,,0
31391,5281,6485,2983,,0
31392,5281,4078,6150,,0
31393,5281,4078,2983,,0
31394,5281,3364,2983,,0
31395,5281,3953,3797,,0
31396,5281,3953,2983,,0
31397,5281,2964,2983,,0
31398,5281,2191,2983,,0
31399,5281,3316,3304,,0
31400,5281,3316,2983,,0
31401,5281,2981,4029,,0
31402,5281,2981,2990,,0
31403,5281,2981,2948,,0
31404,5281,2981,2983,,0
31405,5281,2975,6150,,0
31406,5281,2975,2983,,0
31407,5281,2983,2965,,0
31408,5281,2983,2908,,0
31409,5281,2983,3081,,0
31410,5281,2983,6148,,0
31411,5281,2983,2980,,0
31412,5281,2983,3885,,0
31413,5281,2983,1382,,0
31414,5281,2983,3093,,0
31415,5281,2983,4029,,0
31416,5281,2983,2188,,0
31417,5281,2983,1555,,0
31418,5281,2983,6149,,0
31419,5281,2983,340,,0
31420,5281,2983,2912,,0
31421,5281,2983,2922,,0
31422,5281,2983,3930,,0
31423,5281,2983,1701,,0
31424,5281,2983,2939,,0
31425,5281,2983,2952,,0
31426,5281,2983,4374,,0
31427,5281,2983,2960,,0
31428,5281,2983,6153,,0
31429,5281,2983,2993,,0
31430,5281,2983,3304,,0
31431,5281,2983,2990,,0
31432,5281,2983,2948,,0
31433,5281,2983,507,,0
31434,5281,2983,2962,,0
31435,5281,2983,1524,,0
31436,5281,2983,6151,,0
31437,5281,2983,6150,,0
31438,5281,2983,2279,,0
31439,5281,2983,6485,,0
31440,5281,2983,4078,,0
31441,5281,2983,3364,,0
31442,5281,2983,1587,Y,0
31443,5281,2983,3953,,0
31444,5281,2983,2964,,0
31445,5281,2983,2191,,0
31446,5281,2983,3316,,0
31447,5281,2983,2981,,0
31448,5281,2983,2975,,0
31449,5281,2983,4111,,0
31450,5281,2983,1590,,0
31451,5281,2983,6154,,0
31452,5281,2983,2910,,0
31453,5281,2983,2992,,0
31454,5281,2983,6152,,0
31455,5281,2983,3399,,0
31456,5281,2983,2967,,0
31457,5281,4111,2983,,0
31458,5281,1590,2983,,0
31459,5281,6154,4029,,0
31460,5281,6154,2983,,0
31461,5281,2910,2983,,0
31462,5281,2992,2983,,0
31463,5281,6152,2980,,0
31464,5281,6152,4029,,0
31465,5281,6152,2948,,0
31466,5281,6152,2983,,0
31467,5281,6152,2967,,0
31468,5281,3399,2983,,0
31469,5281,2967,2983,,0
31470,5281,2967,6152,,0
31471,4808,2287,2933,,0
31472,4808,8782,2933,,0
31473,4808,3400,2927,,0
31474,4808,3930,2933,,0
31475,4808,2927,3400,,0
31476,4808,2927,2933,,0
31477,4808,2279,2933,,0
31478,4808,2933,2287,,0
31479,4808,2933,8782,,0
31480,4808,2933,3400,,0
31481,4808,2933,2279,,0
31482,19944,7205,3808,,0
31483,19944,3808,7205,,0
31484,10955,5939,2206,,0
31485,10955,5939,2207,,0
31486,10955,2223,2206,,0
31487,10955,2223,2221,,0
31488,10955,2206,5939,,0
31489,10955,2206,2223,,0
31490,10955,2206,2207,,0
31491,10955,2206,2202,,0
31492,10955,2206,2214,,0
31493,10955,2206,2219,,0
31494,10955,2206,2221,,0
31495,10955,2207,5939,,0
31496,10955,2207,2206,,0
31497,10955,2207,2221,,0
31498,10955,2202,2206,,0
31499,10955,2214,2206,,0
31500,10955,2219,2206,,0
31501,10955,2221,2223,,0
31502,10955,2221,2206,,0
31503,10955,2221,2207,,0
31504,18828,4029,6141,,0
31505,18828,4029,6146,,0
31506,18828,6141,4029,,0
31507,18828,6141,2948,,0
31508,18828,6141,2975,,0
31509,18828,6146,4029,,0
31510,18828,2948,6141,,0
31511,18828,2975,6141,,0
31512,116,2559,1524,,0
31513,116,1529,1561,Y,0
31514,116,1524,2559,,0
31515,116,1561,1529,Y,0
31516,2822,628,1218,Y,0
31517,2822,532,507,Y,0
31518,2822,248,1229,,0
31519,2822,1055,1218,Y,0
31520,2822,1055,1216,Y,0
31521,2822,1055,502,Y,0
31522,2822,1055,1229,Y,0
31523,2822,1230,580,Y,0
31524,2822,1230,1218,Y,0
31525,2822,1230,1216,Y,0
31526,2822,1230,302,Y,0
31527,2822,1230,1074,Y,0
31528,2822,1230,609,Y,0
31529,2822,1230,488,Y,0
31530,2822,1230,4029,Y,0
31531,2822,1230,1555,Y,0
31532,2822,1230,352,Y,0
31533,2822,1230,342,Y,0
31534,2822,1230,503,Y,0
31535,2822,1230,502,Y,0
31536,2822,1230,1054,Y,0
31537,2822,1230,1335,,0
31538,2822,1230,1229,Y,0
31539,2822,1230,1058,Y,0
31540,2822,1230,346,Y,0
31541,2822,1230,1418,Y,0
31542,2822,1230,1386,Y,0
31543,2822,1230,1214,Y,0
31544,2822,1230,3998,,0
31545,2822,1230,1243,Y,0
31546,2822,1230,1057,Y,0
31547,2822,1230,1273,Y,0
31548,2822,1230,1246,Y,0
31549,2822,1212,580,Y,0
31550,2822,1212,1218,Y,0
31551,2822,1212,1216,Y,0
31552,2822,1212,302,Y,0
31553,2822,1212,609,Y,0
31554,2822,1212,488,Y,0
31555,2822,1212,4029,Y,0
31556,2822,1212,1555,,0
31557,2822,1212,1225,Y,0
31558,2822,1212,502,Y,0
31559,2822,1212,1054,Y,0
31560,2822,1212,1229,Y,0
31561,2822,1212,231,Y,0
31562,2822,1212,1386,Y,0
31563,2822,1212,3998,Y,0
31564,2822,210,1218,Y,0
31565,2822,210,1229,,0
31566,2822,2170,1218,Y,0
31567,2822,2170,1229,Y,0
31568,2822,580,1230,Y,0
31569,2822,580,1212,Y,0
31570,2822,580,1218,Y,0
31571,2822,580,1216,Y,0
31572,2822,580,1225,Y,0
31573,2822,580,3998,Y,0
31574,2822,580,1253,Y,0
31575,2822,580,1246,Y,0
31576,2822,2874,502,Y,0
31577,2822,2874,1760,Y,0
31578,2822,2874,2891,Y,0
31579,2822,2874,2901,Y,0
31580,2822,2802,2789,Y,0
31581,2822,737,1218,Y,0
31582,2822,737,507,Y,0
31583,2822,737,1229,Y,0
31584,2822,3941,1218,Y,0
31585,2822,3682,507,Y,0
31586,2822,3682,3576,Y,0
31587,2822,3682,3830,Y,0
31588,2822,2179,507,Y,0
31589,2822,2179,2194,Y,0
31590,2822,3673,507,,0
31591,2822,2057,11051,Y,0
31592,2822,2057,507,Y,0
31593,2822,1218,628,Y,0
31594,2822,1218,1055,Y,0
31595,2822,1218,1230,Y,0
31596,2822,1218,1212,Y,0
31597,2822,1218,210,Y,0
31598,2822,1218,2170,Y,0
31599,2822,1218,580,Y,0
31600,2822,1218,737,Y,0
31601,2822,1218,3941,Y,0
31602,2822,1218,1403,Y,0
31603,2822,1218,636,Y,0
31604,2822,1218,1216,Y,0
31605,2822,1218,1050,Y,0
31606,2822,1218,1538,Y,0
31607,2822,1218,1264,Y,0
31608,2822,1218,1501,Y,0
31609,2822,1218,302,Y,0
31610,2822,1218,1382,,0
31611,2822,1218,1074,Y,0
31612,2822,1218,609,Y,0
31613,2822,1218,1509,,0
31614,2822,1218,488,Y,0
31615,2822,1218,1200,Y,0
31616,2822,1218,1084,,0
31617,2822,1218,4029,Y,0
31618,2822,1218,338,Y,0
31619,2822,1218,373,,0
31620,2822,1218,345,Y,0
31621,2822,1218,1242,Y,0
31622,2822,1218,535,Y,0
31623,2822,1218,1555,Y,0
31624,2822,1218,1066,Y,0
31625,2822,1218,1563,Y,0
31626,2822,1218,340,Y,0
31627,2822,1218,1051,Y,0
31628,2822,1218,1528,Y,0
31629,2822,1218,687,Y,0
31630,2822,1218,1223,Y,0
31631,2822,1218,352,Y,0
31632,2822,1218,342,Y,0
31633,2822,1218,421,Y,0
31634,2822,1218,1225,Y,0
31635,2822,1218,2944,Y,0
31636,2822,1218,3797,Y,0
31637,2822,1218,2939,Y,0
31638,2822,1218,1220,,0
31639,2822,1218,2948,Y,0
31640,2822,1218,1213,Y,0
31641,2822,1218,348,Y,0
31642,2822,1218,6756,Y,0
31643,2822,1218,502,Y,0
31644,2822,1218,507,Y,0
31645,2822,1218,1399,,0
31646,2822,1218,1638,Y,0
31647,2822,1218,1054,Y,0
31648,2822,1218,629,Y,0
31649,2822,1218,1335,Y,0
31650,2822,1218,1229,,0
31651,2822,1218,1231,Y,0
31652,2822,1218,3576,Y,0
31653,2822,1218,1606,Y,0
31654,2822,1218,1353,Y,0
31655,2822,1218,346,Y,0
31656,2822,1218,1524,Y,0
31657,2822,1218,1561,Y,0
31658,2822,1218,1354,Y,0
31659,2822,1218,5673,Y,0
31660,2822,1218,1418,Y,0
31661,2822,1218,347,Y,0
31662,2822,1218,1636,,0
31663,2822,1218,231,Y,0
31664,2822,1218,1386,Y,0
31665,2822,1218,644,Y,0
31666,2822,1218,1657,Y,0
31667,2822,1218,1214,Y,0
31668,2822,1218,3998,Y,0
31669,2822,1218,1512,Y,0
31670,2822,1218,1587,Y,0
31671,2822,1218,1562,Y,0
31672,2822,1218,1075,Y,0
31673,2822,1218,6757,Y,0
31674,2822,1218,1415,Y,0
31675,2822,1218,1243,Y,0
31676,2822,1218,1251,Y,0
31677,2822,1218,1238,Y,0
31678,2822,1218,350,Y,0
31679,2822,1218,666,Y,0
31680,2822,1218,1253,Y,0
31681,2822,1218,1057,Y,0
31682,2822,1218,1056,Y,0
31683,2822,1218,1273,Y,0
31684,2822,1218,1590,Y,0
31685,2822,1218,1080,Y,0
31686,2822,1218,1526,Y,0
31687,2822,1218,351,Y,0
31688,2822,1218,1551,Y,0
31689,2822,1218,1250,Y,0
31690,2822,1218,1613,Y,0
31691,2822,1218,1247,Y,0
31692,2822,1218,679,,0
31693,2822,1218,1226,,0
31694,2822,1218,1208,Y,0
31695,2822,1218,1678,Y,0
31696,2822,4069,502,Y,0
31697,2822,1403,1218,Y,0
31698,2822,2875,502,Y,0
31699,2822,636,1218,Y,0
31700,2822,467,507,Y,0
31701,2822,1216,1055,Y,0
31702,2822,1216,1230,Y,0
31703,2822,1216,1212,Y,0
31704,2822,1216,580,Y,0
31705,2822,1216,1218,Y,0
31706,2822,1216,1051,Y,0
31707,2822,1216,1225,Y,0
31708,2822,1216,1220,Y,0
31709,2822,1216,507,,0
31710,2822,1216,1054,Y,0
31711,2822,1216,1229,,0
31712,2822,1216,1524,Y,0
31713,2822,1216,1386,Y,0
31714,2822,1216,3998,Y,0
31715,2822,1216,1243,Y,0
31716,2822,1216,1253,Y,0
31717,2822,1216,1057,Y,0
31718,2822,1216,351,Y,0
31719,2822,1216,1250,Y,0
31720,2822,1216,1246,Y,0
31721,2822,1050,1218,Y,0
31722,2822,3885,507,Y,0
31723,2822,1538,1218,Y,0
31724,2822,1538,1229,Y,0
31725,2822,1538,1386,,0
31726,2822,1264,1218,Y,0
31727,2822,1264,1229,Y,0
31728,2822,1264,3998,Y,0
31729,2822,2709,1229,,0
31730,2822,3448,507,Y,0
31731,2822,3448,1229,,0
31732,2822,1501,1218,Y,0
31733,2822,1501,1563,,0
31734,2822,302,1230,Y,0
31735,2822,302,1212,Y,0
31736,2822,302,1218,Y,0
31737,2822,302,1555,,0
31738,2822,302,1225,,0
31739,2822,302,1638,,0
31740,2822,302,1229,,0
31741,2822,302,1636,,0
31742,2822,302,3998,,0
31743,2822,302,1243,,0
31744,2822,302,1551,,0
31745,2822,302,1246,Y,0
31746,2822,1489,507,Y,0
31747,2822,3849,507,Y,0
31748,2822,1519,1563,,0
31749,2822,2851,1229,,0
31750,2822,1382,1218,,0
31751,2822,1382,3670,Y,0
31752,2822,1382,3797,Y,0
31753,2822,1382,3576,Y,0
31754,2822,1382,3830,Y,0
31755,2822,1382,1214,Y,0
31756,2822,1382,1243,Y,0
31757,2822,2715,2709,Y,0
31758,2822,1074,1230,Y,0
31759,2822,1074,1218,Y,0
31760,2822,1074,1229,,0
31761,2822,1074,1246,Y,0
31762,2822,609,1230,Y,0
31763,2822,609,1212,Y,0
31764,2822,609,1218,Y,0
31765,2822,609,1563,Y,0
31766,2822,609,1229,Y,0
31767,2822,797,507,Y,0
31768,2822,1509,1218,Y,0
31769,2822,1509,1555,,0
31770,2822,1509,1563,Y,0
31771,2822,2812,2792,Y,0
31772,2822,488,1230,Y,0
31773,2822,488,1212,Y,0
31774,2822,488,1218,Y,0
31775,2822,1200,1218,Y,0
31776,2822,3751,507,Y,0
31777,2822,3670,1382,Y,0
31778,2822,3670,340,Y,0
31779,2822,3670,507,Y,0
31780,2822,3670,1229,Y,0
31781,2822,1084,1218,,0
31782,2822,1084,1054,,0
31783,2822,1084,1229,,0
31784,2822,4029,1230,Y,0
31785,2822,4029,1212,Y,0
31786,2822,4029,1218,Y,0
31787,2822,4029,1229,,0
31788,2822,4029,3998,Y,0
31789,2822,11051,2057,Y,0
31790,2822,338,1218,Y,0
31791,2822,373,1218,,0
31792,2822,599,1229,Y,0
31793,2822,599,3830,Y,0
31794,2822,345,1218,Y,0
31795,2822,345,1229,Y,0
31796,2822,345,3830,Y,0
31797,2822,1242,1218,Y,0
31798,2822,1242,1229,Y,0
31799,2822,535,1218,Y,0
31800,2822,535,507,Y,0
31801,2822,3494,507,Y,0
31802,2822,3494,1386,Y,0
31803,2822,3988,1229,,0
31804,2822,1555,1230,Y,0
31805,2822,1555,1212,,0
31806,2822,1555,1218,Y,0
31807,2822,1555,302,,0
31808,2822,1555,1509,,0
31809,2822,1555,3797,Y,0
31810,2822,1555,1229,,0
31811,2822,1555,1418,Y,0
31812,2822,1555,3830,Y,0
31813,2822,1555,1386,,0
31814,2822,1555,1587,Y,0
31815,2822,1555,1246,Y,0
31816,2822,1066,1218,Y,0
31817,2822,1563,1218,Y,0
31818,2822,1563,1501,,0
31819,2822,1563,1519,,0
31820,2822,1563,609,Y,0
31821,2822,1563,1509,Y,0
31822,2822,1563,502,,0
31823,2822,1563,1229,Y,0
31824,2822,1563,1386,Y,0
31825,2822,1563,1512,,0
31826,2822,1563,351,Y,0
31827,2822,340,1218,Y,0
31828,2822,340,3670,Y,0
31829,2822,340,1229,Y,0
31830,2822,1051,1218,Y,0
31831,2822,1051,1216,Y,0
31832,2822,1051,1229,Y,0
31833,2822,2560,1229,,0
31834,2822,534,507,Y,0
31835,2822,1528,1218,Y,0
31836,2822,687,1218,Y,0
31837,2822,687,507,Y,0
31838,2822,2564,1229,,0
31839,2822,1223,1218,Y,0
31840,2822,1223,503,Y,0
31841,2822,1223,1229,Y,0
31842,2822,1223,1058,Y,0
31843,2822,1223,3998,Y,0
31844,2822,1767,1892,,0
31845,2822,1665,1229,,0
31846,2822,2673,1229,,0
31847,2822,2673,2688,Y,0
31848,2822,352,1230,Y,0
31849,2822,352,1218,Y,0
31850,2822,342,1230,Y,0
31851,2822,342,1218,Y,0
31852,2822,421,1218,Y,0
31853,2822,421,3797,Y,0
31854,2822,421,1229,Y,0
31855,2822,3714,507,Y,0
31856,2822,3550,507,Y,0
31857,2822,1225,1212,Y,0
31858,2822,1225,580,Y,0
31859,2822,1225,1218,Y,0
31860,2822,1225,1216,Y,0
31861,2822,1225,302,,0
31862,2822,1225,503,Y,0
31863,2822,1225,507,,0
31864,2822,1225,1229,Y,0
31865,2822,1225,1386,Y,0
31866,2822,1225,3998,Y,0
31867,2822,1225,1246,Y,0
31868,2822,2944,1218,Y,0
31869,2822,7459,3998,Y,0
31870,2822,3797,1218,Y,0
31871,2822,3797,1382,Y,0
31872,2822,3797,1555,Y,0
31873,2822,3797,421,Y,0
31874,2822,3797,503,Y,0
31875,2822,3797,507,Y,0
31876,2822,3797,1229,,0
31877,2822,3797,478,Y,0
31878,2822,3797,1524,Y,0
31879,2822,3797,1386,Y,0
31880,2822,2792,2802,Y,0
31881,2822,2939,1218,Y,0
31882,2822,2939,1229,Y,0
31883,2822,1779,502,Y,0
31884,2822,951,507,Y,0
31885,2822,951,1229,,0
31886,2822,3877,507,Y,0
31887,2822,3484,507,Y,0
31888,2822,3484,1229,,0
31889,2822,517,507,Y,0
31890,2822,1220,1218,,0
31891,2822,1220,1216,Y,0
31892,2822,1220,507,,0
31893,2822,1220,1229,,0
31894,2822,1220,1253,Y,0
31895,2822,503,1230,Y,0
31896,2822,503,1223,Y,0
31897,2822,503,1225,Y,0
31898,2822,503,1229,Y,0
31899,2822,503,3998,Y,0
31900,2822,1276,1229,Y,0
31901,2822,2948,1218,Y,0
31902,2822,1213,1218,Y,0
31903,2822,1213,1229,Y,0
31904,2822,1213,1058,Y,0
31905,2822,348,1218,Y,0
31906,2822,6756,1218,Y,0
31907,2822,502,1055,Y,0
31908,2822,502,1230,Y,0
31909,2822,502,1212,Y,0
31910,2822,502,2874,Y,0
31911,2822,502,1218,Y,0
31912,2822,502,4069,Y,0
31913,2822,502,2875,Y,0
31914,2822,502,1563,,0
31915,2822,502,1779,Y,0
31916,2822,502,3878,Y,0
31917,2822,502,1056,Y,0
31918,2822,502,3646,Y,0
31919,2822,502,2894,Y,0
31920,2822,507,532,Y,0
31921,2822,507,737,Y,0
31922,2822,507,3682,Y,0
31923,2822,507,2179,Y,0
31924,2822,507,3673,,0
31925,2822,507,2057,Y,0
31926,2822,507,1218,Y,0
31927,2822,507,2177,Y,0
31928,2822,507,467,Y,0
31929,2822,507,1216,,0
31930,2822,507,3885,Y,0
31931,2822,507,3448,Y,0
31932,2822,507,1489,Y,0
31933,2822,507,3849,Y,0
31934,2822,507,3751,Y,0
31935,2822,507,3670,Y,0
31936,2822,507,535,Y,0
31937,2822,507,3494,Y,0
31938,2822,507,534,Y,0
31939,2822,507,687,Y,0
31940,2822,507,3714,Y,0
31941,2822,507,3550,Y,0
31942,2822,507,1225,,0
31943,2822,507,3797,Y,0
31944,2822,507,3877,Y,0
31945,2822,507,3484,Y,0
31946,2822,507,517,Y,0
31947,2822,507,1220,,0
31948,2822,507,1229,,0
31949,2822,507,478,Y,0
31950,2822,507,1824,Y,0
31951,2822,507,3576,Y,0
31952,2822,507,521,Y,0
31953,2822,507,3830,Y,0
31954,2822,507,1386,Y,0
31955,2822,507,644,Y,0
31956,2822,507,3752,Y,0
31957,2822,507,3462,Y,0
31958,2822,507,3998,Y,0
31959,2822,507,3626,Y,0
31960,2822,507,2082,Y,0
31961,2822,507,3731,Y,0
31962,2822,507,3577,Y,0
31963,2822,507,3469,Y,0
31964,2822,507,3316,Y,0
31965,2822,507,679,Y,0
31966,2822,507,146,Y,0
31967,2822,507,156,Y,0
31968,2822,507,178,Y,0
31969,2822,507,193,Y,0
31970,2822,1399,1218,,0
31971,2822,2789,2812,Y,0
31972,2822,2789,1229,,0
31973,2822,1529,1229,,0
31974,2822,1638,1218,Y,0
31975,2822,1638,302,,0
